,nom_commune_postal,code_postal,latitude,longitude,code_departement,score
3852,LOUPIA,11300,43.0619787093,2.12549217524,11,0
3853,LA LOUVIERE LAURAGAIS,11410,43.2673283014,1.75078785936,11,0
3854,LUC SUR AUDE,11190,42.9640628627,2.28123974033,11,0
3855,LUC SUR ORBIEU,11200,43.1757442805,2.78804456863,11,0
3856,MAGRIE,11300,43.0249180261,2.20415031047,11,0
3857,MAILHAC,11120,43.3076774057,2.83059491685,11,1
3858,MAISONS,11330,42.9292639263,2.64024224391,11,0
3859,MALRAS,11300,43.0609311842,2.16809253539,11,0
3860,MALVES EN MINERVOIS,11600,43.250190518,2.45343864014,11,0
3861,MALVIES,11300,43.1174399011,2.18395387404,11,1
3862,MARCORIGNAN,11120,43.2247080876,2.91473054807,11,0
3863,MARQUEIN,11410,43.2994946211,1.72364772647,11,0
3864,MARSA,11140,42.8197040579,2.1393561286,11,0
3865,MARSEILLETTE,11800,43.2106331935,2.54884252568,11,0
3866,LES MARTYS,11390,43.4219858305,2.31009266044,11,0
3867,MAS CABARDES,11380,43.3995255593,2.35766754646,11,0
3868,MAS DES COURS,11570,43.1316087577,2.42671683067,11,0
3869,MASSAC,11330,42.9160146126,2.55792629782,11,0
3870,MAS SAINTES PUELLES,11400,43.314008864,1.87769752208,11,0
3871,MAYREVILLE,11420,43.2297104101,1.84758314766,11,1
3872,MAYRONNES,11220,43.0462604281,2.52945819038,11,0
3873,MAZEROLLES DU RAZES,11240,43.1364410454,2.06601390083,11,0
3874,MAZUBY,11140,42.7876134652,2.03335100934,11,1
3875,MERIAL,11140,42.7713628009,1.96356419202,11,0
3876,MEZERVILLE,11410,43.2510059536,1.78428235297,11,1
3877,MIRAVAL CABARDES,11380,43.3813815441,2.34060793315,11,0
3878,MIREPEISSET,11120,43.2844349747,2.89700023741,11,0
3879,MIREVAL LAURAGAIS,11400,43.2640320173,1.96819488021,11,0
3880,MISSEGRE,11580,43.0021750779,2.37277504963,11,0
3881,MOLANDIER,11420,43.2516930483,1.72403903685,11,0
3882,MOLLEVILLE,11410,43.3122283518,1.83599327392,11,1
3883,MONTAURIOL,11410,43.2752849467,1.83225943159,11,0
3884,MONTAZELS,11190,42.9517592122,2.24298643273,11,0
3885,MONTBRUN DES CORBIERES,11700,43.2010816161,2.6810058702,11,0
3886,MONTCLAR,11250,43.1369169209,2.24273890747,11,0
3887,MONTFERRAND,11320,43.368751028,1.82823175156,11,0
3888,MONTFORT SUR BOULZANE,11140,42.7299809586,2.3081472407,11,0
3889,MONTGAILLARD,11330,42.9046014463,2.62879585851,11,0
3890,MONTGRADAIL,11240,43.1233667557,2.03299800063,11,0
3891,MONTHAUT,11240,43.0818910359,2.05925585786,11,1
3892,MONTIRAT,11800,43.168735923,2.4320979662,11,0
3893,MONTJARDIN,11230,42.9795968014,2.05064516411,11,0
3894,MONTJOI,11330,42.9961480629,2.47905879175,11,0
3895,MONTLAUR,11220,43.1285553787,2.56525134026,11,0
3896,MONTMAUR,11320,43.4003889656,1.84463626478,11,0
3897,MONTOLIEU,11170,43.3135618602,2.21473143338,11,0
3898,MONTREAL,11290,43.2000530731,2.14809473682,11,0
3899,MONTREDON DES CORBIERES,11100,43.1813624756,2.92455318608,11,0
3900,MONTSERET,11200,43.1053577967,2.80704090239,11,0
3901,MONZE,11800,43.1532561314,2.46648904534,11,0
3902,MOUSSAN,11120,43.2305950634,2.95635636294,11,0
3903,MOUSSOULENS,11170,43.2811009539,2.23830032758,11,0
3904,MOUTHOUMET,11330,42.9638535564,2.53168181453,11,0
3905,MOUX,11700,43.1727610204,2.64604983695,11,0
3906,NARBONNE,11100,43.1652399898,3.02023868739,11,0
3907,NEBIAS,11500,42.8902940685,2.10479303783,11,0
3908,NEVIAN,11200,43.2036456469,2.88578890635,11,0
3909,NIORT DE SAULT,11140,42.7837312275,1.99823215105,11,0
3910,PORT LA NOUVELLE,11210,43.0210644931,3.03976442192,11,0
3911,ORNAISONS,11200,43.1784619561,2.83659066279,11,0
3912,ORSANS,11270,43.1546289109,1.97945728495,11,0
3913,OUVEILLAN,11590,43.2931875374,2.96999154918,11,0
3914,PADERN,11350,42.8691333738,2.6512224935,11,0
3915,PALAIRAC,11330,42.9574272598,2.65821174317,11,0
3916,PALAJA,11570,43.1671058484,2.38726861011,11,0
3917,PARAZA,11200,43.2596066026,2.81616059215,11,0
3918,PAULIGNE,11300,43.0749163178,2.14740375945,11,0
3919,PAYRA SUR L HERS,11410,43.2622935263,1.87477238509,11,0
3920,PAZIOLS,11350,42.8544727746,2.7156141334,11,0
3921,PECHARIC ET LE PY,11420,43.193546034,1.82736532628,11,1
3922,PECH LUNA,11420,43.2103140883,1.83766149326,11,0
3923,PENNAUTIER,11610,43.2513741105,2.31315453913,11,0
3924,PEPIEUX,11700,43.2970451526,2.6863317434,11,0
3925,PEXIORA,11150,43.2688186857,2.04018606486,11,0
3926,PEYREFITTE DU RAZES,11230,43.05907818,2.02221796276,11,0
3927,PEYREFITTE SUR L HERS,11420,43.2460152327,1.81716569517,11,0
3928,PEYRENS,11400,43.3618303056,1.96005404074,11,0
3929,PEYRIAC DE MER,11440,43.0903004686,2.9485053119,11,0
3930,PEYRIAC MINERVOIS,11160,43.2937181047,2.56669298957,11,0
3931,PEYROLLES,11190,42.9635540616,2.33849254211,11,0
3932,PEZENS,11170,43.2548914724,2.24772297673,11,0
3933,PIEUSSE,11300,43.0830763343,2.25477345035,11,0
3934,PLAIGNE,11420,43.1706673671,1.80732697623,11,0
3935,PLAVILLA,11270,43.1414188507,1.90688009289,11,0
3936,LA POMAREDE,11400,43.4072581456,1.94393147936,11,0
3937,POMAS,11250,43.1071292824,2.28053295596,11,0
3938,POMY,11300,43.0607354639,2.05930441377,11,1
3939,PORTEL DES CORBIERES,11490,43.0517396235,2.9064611409,11,0
3940,POUZOLS MINERVOIS,11120,43.2851566482,2.81263595942,11,0
3941,PRADELLES CABARDES,11380,43.4116401638,2.43867398823,11,0
3942,PRADELLES EN VAL,11220,43.1438838012,2.51561585441,11,0
3943,PREIXAN,11250,43.143749642,2.28019165667,11,0
3944,PUGINIER,11400,43.3823007411,1.92646643513,11,0
3945,PUICHERIC,11700,43.2293360442,2.61236027776,11,0
3946,PUILAURENS,11140,42.8132848695,2.29884099838,11,0
3947,PUIVERT,11230,42.9088493046,2.05940105724,11,0
3948,QUILLAN,11500,42.8757498926,2.19080612724,11,0
3949,QUINTILLAN,11360,42.9592603481,2.70315796115,11,0
3950,QUIRBAJOU,11500,42.8361565518,2.16870682885,11,0
3951,RAISSAC D AUDE,11200,43.2283330728,2.87745345663,11,0
3952,RAISSAC SUR LAMPY,11170,43.2772178927,2.16063217887,11,1
3953,RENNES LE CHATEAU,11190,42.9139113416,2.27362239522,11,1
3954,RENNES LES BAINS,11190,42.9243873687,2.34144050489,11,0
3955,RIBAUTE,11220,43.1073015434,2.64058878352,11,0
3956,RIBOUISSE,11270,43.1712295534,1.90430739678,11,0
3957,RICAUD,11400,43.3468605546,1.89555306899,11,0
3958,RIEUX EN VAL,11220,43.0785029535,2.54068701739,11,0
3959,RIEUX MINERVOIS,11160,43.2683807595,2.59121140963,11,0
3960,RIVEL,11230,42.9209596609,2.00316756108,11,0
3961,RODOME,11140,42.7964846966,2.0672394673,11,0
3962,ROQUECOURBE MINERVOIS,11700,43.2149762004,2.65409823353,11,1
3963,ROQUEFERE,11380,43.3939652788,2.37477905225,11,1
3964,ROQUEFEUIL,11340,42.8466988532,1.99530342832,11,1
3965,ROQUEFORT DE SAULT,11140,42.7387338006,2.19993961506,11,1
3966,ROQUEFORT DES CORBIERES,11540,42.9921607802,2.9297362776,11,1
3967,ROQUETAILLADE,11300,42.9986140318,2.20719582906,11,1
3968,ROUBIA,11200,43.2494642548,2.79738174883,11,0
3969,ROUFFIAC D AUDE,11250,43.1246778558,2.28305296985,11,0
3970,ROUFFIAC DES CORBIERES,11350,42.8890175915,2.55494937495,11,0
3971,ROULLENS,11290,43.1658809134,2.26951945766,11,0
3972,ROUTIER,11240,43.1062544863,2.13189477025,11,0
3973,ROUVENAC,11260,42.9338644188,2.14709009746,11,0
3974,RUSTIQUES,11800,43.2179978056,2.47940555787,11,0
3975,ST AMANS,11270,43.2274024701,1.88551132685,11,0
3976,ST ANDRE DE ROQUELONGUE,11200,43.0927941425,2.84905910088,11,0
3977,ST BENOIT,11230,43.0096303677,2.06434477495,11,0
3978,STE CAMELLE,11410,43.2710599599,1.78451738107,11,0
3979,STE COLOMBE SUR GUETTE,11140,42.7526963615,2.24828882061,11,0
3980,STE COLOMBE SUR L HERS,11230,42.9464872452,1.96310689852,11,0
3981,ST COUAT D AUDE,11700,43.2084644434,2.63710097186,11,0
3982,ST COUAT DU RAZES,11300,42.9974690927,2.10792269276,11,0
3983,ST DENIS,11310,43.3563040517,2.21782788415,11,0
3984,STE EULALIE,11170,43.2427203696,2.20565895321,11,0
3985,ST FERRIOL,11500,42.8955156292,2.22569769963,11,0
3986,ST FRICHOUX,11800,43.2478259273,2.55888801821,11,0
3987,ST GAUDERIC,11270,43.1264567389,1.95859327013,11,0
3988,ST HILAIRE,11250,43.0789376145,2.33839378811,11,0
3989,ST JEAN DE BARROU,11360,42.9606338061,2.82790440419,11,0
3990,ST JEAN DE PARACOL,11260,42.9381797742,2.10903562937,11,0
3991,ST JULIA DE BEC,11500,42.8601894521,2.25401672855,11,1
3992,ST JULIEN DE BRIOLA,11270,43.160649081,1.9453680798,11,0
3993,ST JUST ET LE BEZU,11500,42.8783013645,2.28754203844,11,0
3994,ST LAURENT DE LA CABRERISSE,11220,43.0835460249,2.71390822803,11,0
3995,ST LOUIS ET PARAHOU,11500,42.851588066,2.32197109444,11,0
3996,ST MARCEL SUR AUDE,11120,43.2513488574,2.92392517153,11,0
3997,ST MARTIN DES PUITS,11220,43.0366640999,2.57569156938,11,0
3998,ST MARTIN DE VILLEREGLAN,11300,43.1038939734,2.21100886207,11,0
3999,ST MARTIN LALANDE,11400,43.3015260631,2.01594632957,11,0
4000,ST MARTIN LE VIEIL,11170,43.2942127146,2.15397156403,11,0
4001,ST MARTIN LYS,11500,42.8243329025,2.23823385379,11,0
4002,ST MICHEL DE LANES,11410,43.3265442555,1.75090038228,11,0
4003,ST NAZAIRE D AUDE,11120,43.2489566147,2.89118063794,11,0
4004,ST PAPOUL,11400,43.3374046005,2.04475421603,11,0
4005,ST PAULET,11320,43.4046115427,1.88105647745,11,0
4006,ST PIERRE DES CHAMPS,11220,43.0493029283,2.6079517501,11,0
4007,ST POLYCARPE,11300,43.0331548632,2.30004919732,11,0
4008,ST SERNIN,11420,43.2285542275,1.80569705902,11,0
4009,STE VALIERE,11120,43.2746311471,2.84527328137,11,0
4010,SAISSAC,11310,43.3660090567,2.16153708941,11,0
4011,SALLELES CABARDES,11600,43.3201466432,2.42096628155,11,0
4012,SALLELES D AUDE,11590,43.2700227368,2.93528136754,11,0
4013,SALLES D AUDE,11110,43.2361241545,3.10717237313,11,0
4014,SALLES SUR L HERS,11410,43.29456777,1.78132422207,11,0
4015,SALSIGNE,11600,43.3220104211,2.35660329319,11,0
4016,SALVEZINES,11140,42.7749408531,2.28540415468,11,0
4017,SALZA,11330,42.9854396478,2.5059068011,11,0
4018,SEIGNALENS,11240,43.0990678158,1.96711035013,11,0
4019,LA SERPENT,11190,42.9646308122,2.17458556586,11,0
4020,SERRES,11190,42.9445748833,2.32874834613,11,0
4021,SERVIES EN VAL,11220,43.0946905132,2.52557493954,11,0
4022,SIGEAN,11130,43.0395983609,2.98124209143,11,0
4023,SONNAC SUR L HERS,11230,43.0152206316,2.00202806625,11,0
4024,SOUGRAIGNE,11190,42.9048326016,2.37483494186,11,0
4025,SOUILHANELS,11400,43.3559262458,1.91704210416,11,1
4026,SOUILHE,11400,43.3687280247,1.91691905449,11,1
4027,SOULATGE,11330,42.879514086,2.50365865424,11,0
4028,SOUPEX,11320,43.3819001261,1.89059609045,11,0
4029,TALAIRAN,11220,43.0299409472,2.66938593164,11,0
4030,TAURIZE,11220,43.0644951313,2.50638468749,11,0
4031,TERMES,11330,43.0033668711,2.57033427463,11,0
4032,TERROLES,11580,42.9913709572,2.342696874,11,0
4033,THEZAN DES CORBIERES,11200,43.0893654385,2.78310314277,11,0
4034,LA TOURETTE CABARDES,11380,43.3821297406,2.32541957732,11,0
4035,TOURNISSAN,11220,43.0840008987,2.66022505516,11,0
4036,TOUROUZELLE,11200,43.247184256,2.72709501548,11,0
4037,TOURREILLES,11300,43.0200947771,2.16958923912,11,0
4038,TRASSANEL,11160,43.3480032097,2.44282271412,11,0
4039,TRAUSSE,11160,43.318218657,2.56855106815,11,0
4040,TREBES,11800,43.2054644637,2.45954102477,11,1
4041,TREILLES,11510,42.9180396161,2.9426895388,11,0
4042,TREVILLE,11400,43.3828691726,1.95497022333,11,1
4043,TREZIERS,11230,43.0557381475,1.96306629097,11,1
4044,TUCHAN,11350,42.9063160941,2.72809318439,11,0
4045,VALMIGERE,11580,42.9838312232,2.38430278672,11,0
4046,VENTENAC CABARDES,11610,43.275168057,2.28232242512,11,0
4047,VENTENAC EN MINERVOIS,11120,43.2520790063,2.85589136189,11,0
4048,VERAZA,11580,42.9927983213,2.30791216337,11,0
4049,VERDUN EN LAURAGAIS,11400,43.3677103686,2.07806580446,11,0
4050,VERZEILLE,11250,43.1202007028,2.32860736272,11,0
4051,VIGNEVIEILLE,11330,43.0156409984,2.53032066323,11,0
4052,VILLALIER,11600,43.2521774853,2.41886505909,11,0
4053,VILLANIERE,11600,43.3489710835,2.3498111989,11,0
4054,VILLARDEBELLE,11580,43.012050439,2.40517931832,11,0
4055,VILLARDONNEL,11600,43.3345079684,2.31365896939,11,0
4056,VILLAR EN VAL,11220,43.0808550222,2.44510735168,11,0
4057,VILLAR ST ANSELME,11250,43.0573045654,2.29925892511,11,0
4058,VILLARZEL CABARDES,11600,43.2840663729,2.46920880268,11,0
4059,VILLARZEL DU RAZES,11300,43.1426266338,2.20324687273,11,0
4060,VILLASAVARY,11150,43.2319320444,2.03314267274,11,1
4061,VILLAUTOU,11420,43.1617806666,1.83707235249,11,0
4062,VILLEBAZY,11250,43.0558531373,2.33940629653,11,1
4063,VILLEDAIGNE,11200,43.2113999899,2.85510092401,11,0
4064,VILLEDUBERT,11800,43.2318046897,2.41699108756,11,0
4065,VILLEFLOURE,11570,43.1293275132,2.3891099941,11,0
4066,VILLEFORT,11230,42.9512982212,2.04814958894,11,0
4067,VILLEGAILHENC,11600,43.2718025661,2.34692667896,11,1
4068,VILLEGLY,11600,43.2930208254,2.43699100253,11,1
4069,VILLELONGUE D AUDE,11300,43.0554333537,2.09254975337,11,0
4070,VILLEMAGNE,11310,43.3677856314,2.10938684579,11,0
4071,VILLEMOUSTAUSSOU,11620,43.2495624385,2.36587017807,11,0
4072,VILLENEUVE LA COMPTAL,11400,43.285181262,1.91990066613,11,0
4073,VILLENEUVE LES CORBIERES,11360,42.9584800361,2.7700013115,11,0
4074,VILLENEUVE LES MONTREAL,11290,43.178928019,2.11283533112,11,0
4075,VILLENEUVE MINERVOIS,11160,43.3289695308,2.46851612776,11,0
4076,VILLEPINTE,11150,43.2808698633,2.09551779472,11,0
4077,VILLEROUGE TERMENES,11330,43.0054052099,2.63468678953,11,0
4078,VILLESEQUE DES CORBIERES,11360,43.0182115243,2.85759896438,11,0
4079,VILLESEQUELANDE,11170,43.2329788288,2.23031885355,11,0
4080,VILLESISCLE,11150,43.2278470431,2.08978989468,11,0
4081,VILLESPY,11170,43.3220982034,2.09853439649,11,1
4082,VILLETRITOULS,11220,43.0752738,2.48956786102,11,0
4083,VINASSAN,11110,43.2054224322,3.09538889939,11,0
4084,AGEN D AVEYRON,12630,44.3513031939,2.69339680513,12,0
4085,AGUESSAC,12520,44.1613901609,3.06898957805,12,0
4086,LES ALBRES,12220,44.5408024664,2.18023147565,12,0
4087,ALMONT LES JUNIES,12300,44.6009371852,2.31097212819,12,1
4088,ALRANCE,12430,44.1352241599,2.67560444399,12,0
4089,AMBEYRAC,12260,44.4943534957,1.9357162857,12,0
4090,ANGLARS ST FELIX,12390,44.41616534,2.2384963959,12,0
4091,ARNAC SUR DOURDOU,12360,43.7187010455,2.94592121582,12,0
4092,ARQUES,12290,44.3220848863,2.80404631161,12,0
4093,ARVIEU,12120,44.1907834578,2.66728393102,12,0
4094,ASPRIERES,12700,44.555388853,2.13842661504,12,0
4095,AUBIN,12110,44.5318545051,2.25591796926,12,0
4096,AURIAC LAGAST,12120,44.1446380176,2.59650757415,12,0
4097,AUZITS,12390,44.4995549267,2.32166840443,12,0
4098,AYSSENES,12430,44.092111179,2.76570045651,12,0
4099,BALAGUIER D OLT,12260,44.5189126443,1.97719263772,12,0
4100,BALAGUIER SUR RANCE,12380,43.8958843359,2.576705609,12,0
4101,BALSAC,12510,44.40028476,2.45563526521,12,0
4102,LE BAS SEGALA,12200,44.3386235465,2.14341113213,12,0
4103,LE BAS SEGALA,12240,44.3386235465,2.14341113213,12,0
4104,LA BASTIDE PRADINES,12490,44.0105483436,3.05634130776,12,0
4105,LA BASTIDE SOLAGES,12550,43.9499780867,2.52484421466,12,0
4106,BELCASTEL,12390,44.3944148302,2.33164860958,12,0
4107,BELMONT SUR RANCE,12370,43.8248066613,2.75112588712,12,0
4108,BERTHOLENE,12310,44.3951997527,2.78341531364,12,0
4109,BESSUEJOULS,12500,44.5198421781,2.71668578006,12,0
4110,BOISSE PENCHOT,12300,44.5806056647,2.21149187356,12,0
4111,BOR ET BAR,12270,44.2000941717,2.08598279329,12,0
4112,BOUILLAC,12300,44.5734390459,2.17431868785,12,0
4113,BOURNAZEL,12390,44.4601104771,2.30271323299,12,0
4114,BOUSSAC,12160,44.2956919564,2.37751335609,12,0
4115,BOZOULS,12340,44.4675229225,2.70795409779,12,0
4116,BRANDONNET,12350,44.3823756053,2.1374677844,12,0
4117,BRASC,12550,43.9790937141,2.57293179162,12,0
4118,BROMMAT,12600,44.8284548691,2.70476777705,12,0
4119,BROQUIES,12480,44.0179354928,2.70623918127,12,1
4120,BROUSSE LE CHATEAU,12480,44.0062723535,2.63789868887,12,1
4121,BRUSQUE,12360,43.7649625087,2.94838918036,12,0
4122,CABANES,12800,44.191255782,2.29209486155,12,0
4123,CALMELS ET LE VIALA,12400,43.95542291,2.75841981289,12,0
4124,CALMONT,12450,44.2590321912,2.52423447426,12,1
4125,CAMARES,12360,43.8183603178,2.88523152665,12,0
4126,CAMBOULAZET,12160,44.2226481528,2.44714046316,12,0
4127,CAMJAC,12800,44.1792869286,2.39518735368,12,0
4128,CAMPAGNAC,12560,44.4014190434,3.08798041232,12,0
4129,CAMPOURIEZ,12140,44.6808744001,2.60936956955,12,1
4130,CAMPOURIEZ,12460,44.6808744001,2.60936956955,12,1
4131,CAMPUAC,12580,44.5663603478,2.5847677536,12,0
4132,CANET DE SALARS,12290,44.2325871392,2.7377561154,12,0
4133,CANTOIN,12420,44.8387938503,2.82485729528,12,0
4134,CAPDENAC GARE,12700,44.5596095618,2.06863929998,12,0
4135,LA CAPELLE BALAGUIER,12260,44.4390516926,1.9259338711,12,0
4136,LA CAPELLE BLEYS,12240,44.3037455115,2.17927140431,12,0
4137,LA CAPELLE BONANCE,12130,44.4515040312,3.02655921339,12,0
4138,BARAQUEVILLE,12160,44.2810938954,2.44964862339,12,1
4139,CASSAGNES BEGONHES,12120,44.1789643613,2.51462788603,12,0
4140,CASSUEJOULS,12210,44.7223970654,2.81116036535,12,0
4141,CASTANET,12240,44.2930906891,2.30836294143,12,0
4142,CASTELMARY,12800,44.1721922742,2.24442015696,12,1
4143,CASTELNAU DE MANDAILLES,12500,44.5310923776,2.88749197911,12,0
4144,CASTELNAU PEGAYROLS,12620,44.1404700763,2.92770802784,12,0
4145,LA CAVALERIE,12230,44.0119187928,3.1838932062,12,0
4146,LE CAYROL,12500,44.5856833966,2.78393702162,12,0
4147,CENTRES,12120,44.1676419665,2.4408941815,12,0
4148,CLAIRVAUX D AVEYRON,12330,44.4068685217,2.40873081566,12,0
4149,LE CLAPIER,12540,43.8281226174,3.17391582367,12,0
4150,COLOMBIES,12240,44.3435829134,2.32786073616,12,1
4151,COMBRET,12370,43.8406339417,2.68483003393,12,0
4152,COMPEYRE,12520,44.175783777,3.10274106819,12,0
4153,COMPOLIBAT,12350,44.3793468455,2.1863960416,12,0
4154,COMPREGNAC,12100,44.0964783684,2.97961913091,12,0
4155,COMPS LA GRAND VILLE,12120,44.2241967002,2.56911408448,12,1
4156,CONDOM D AUBRAC,12470,44.6054295973,2.88073175235,12,0
4157,CONNAC,12170,44.0203997041,2.59454534597,12,0
4158,CONQUES EN ROUERGUE,12320,44.5952473002,2.4201643341,12,0
4159,CORNUS,12540,43.8924370352,3.20078895944,12,0
4160,LES COSTES GOZON,12400,44.0165312389,2.80008517701,12,0
4161,COUBISOU,12190,44.5755974174,2.73237270649,12,0
4162,COUPIAC,12550,43.947128591,2.59314085517,12,0
4163,LA COUVERTOIRADE,12230,43.9292282018,3.28890121279,12,0
4164,CRANSAC,12110,44.5186350592,2.28781785665,12,0
4165,CREISSELS,12100,44.064990103,3.05961986973,12,0
4166,CRESPIN,12800,44.153846974,2.25678856386,12,0
4167,LA CRESSE,12640,44.1676766844,3.15670064587,12,0
4168,CURIERES,12210,44.6493232738,2.89170192914,12,0
4169,DECAZEVILLE,12300,44.567273002,2.25243853064,12,1
4170,DRUELLE,12000,44.3609252009,2.47671597719,12,0
4171,DRUELLE,12510,44.3609252009,2.47671597719,12,0
4172,DRULHE,12350,44.4558448387,2.13481083586,12,1
4173,DURENQUE,12170,44.10079135,2.62177074145,12,0
4174,LE FEL,12140,44.6696449626,2.51772189007,12,0
4175,ENTRAYGUES SUR TRUYERE,12140,44.6544227279,2.57843798744,12,0
4176,ESCANDOLIERES,12390,44.4713685405,2.34981095365,12,0
4177,ESPALION,12500,44.5188717043,2.76426608276,12,0
4178,ESPEYRAC,12140,44.619095045,2.51940471481,12,0
4179,ESTAING,12190,44.5694224223,2.68750805663,12,0
4180,FAYET,12360,43.8035569048,2.97747865298,12,0
4181,FIRMI,12300,44.5476858944,2.32505415911,12,0
4182,FLAGNAC,12300,44.5935121569,2.2651648768,12,0
4183,FLAVIN,12450,44.2880137822,2.62175551429,12,0
4184,FLORENTIN LA CAPELLE,12140,44.6389814573,2.64439043133,12,0
4185,FOISSAC,12260,44.5065119928,2.00769890689,12,0
4186,LA FOUILLADE,12270,44.2345851449,2.04784404559,12,0
4187,GABRIAC,12340,44.4619669953,2.80472572393,12,0
4188,GAILLAC D AVEYRON,12310,44.3616362767,2.90279259177,12,0
4189,GALGAN,12220,44.5034642584,2.17991482623,12,0
4190,GISSAC,12360,43.868273324,2.90640154939,12,0
4191,GOLINHAC,12140,44.5959231172,2.58644592091,12,0
4192,GOUTRENS,12390,44.4387236873,2.36634361552,12,0
4193,GRAMOND,12160,44.2633838194,2.3681220954,12,0
4194,L HOSPITALET DU LARZAC,12230,43.9737680653,3.20839520735,12,0
4195,HUPARLAC,12460,44.7114576875,2.75356213678,12,0
4196,LACROIX BARREZ,12600,44.7740969163,2.64249748711,12,1
4197,LAGUIOLE,12210,44.6942493054,2.86714579983,12,0
4198,LAISSAC SEVERAC L EGLISE,12310,44.3644570513,2.81804424075,12,0
4199,LANUEJOULS,12350,44.4236494726,2.16109197679,12,0
4200,LAPANOUSE DE CERNON,12230,44.0062686145,3.09638242965,12,0
4201,LASSOUTS,12500,44.4866947453,2.85455705942,12,0
4202,LAVAL ROQUECEZIERE,12380,43.8122894492,2.63515019916,12,0
4203,LEDERGUES,12170,44.0802539644,2.4399944588,12,1
4204,LESCURE JAOUL,12440,44.225497867,2.1468963703,12,0
4205,LESTRADE ET THOUELS,12430,44.054162276,2.64776017353,12,0
4206,LIVINHAC LE HAUT,12300,44.5972432577,2.21621082428,12,1
4207,LA LOUBIERE,12740,44.3909930617,2.65068486955,12,0
4208,LUC LA PRIMAUBE,12450,44.3056658484,2.5364516694,12,0
4209,LUGAN,12220,44.4835018832,2.25588264756,12,0
4210,LUNAC,12270,44.2405098268,2.10038614517,12,0
4211,MALEVILLE,12350,44.3999943584,2.10361790019,12,1
4212,MANHAC,12160,44.2605706406,2.4781869588,12,0
4213,MARCILLAC VALLON,12330,44.4772361351,2.46487970585,12,0
4214,MARNHAGUES ET LATOUR,12540,43.8794497161,3.04168349472,12,0
4215,MARTIEL,12200,44.3811674619,1.91298331714,12,0
4216,MARTRIN,12550,43.9287986498,2.63394013332,12,0
4217,MAYRAN,12390,44.3890735468,2.37196392635,12,0
4218,MELAGUES,12360,43.7281707219,3.01706208309,12,0
4219,MELJAC,12120,44.133704443,2.43387018423,12,0
4220,MILLAU,12100,44.0976252203,3.11705384129,12,0
4221,LE MONASTERE,12000,44.331592843,2.5872623881,12,0
4222,MONTAGNOL,12360,43.831157935,3.02461521529,12,0
4223,MONTBAZENS,12220,44.476808221,2.21289087598,12,0
4224,MONTCLAR,12550,43.9795757997,2.63093615826,12,0
4225,MONTEILS,12200,44.2654912574,1.98762525429,12,0
4226,MONTEZIC,12460,44.7168656794,2.64085756114,12,0
4227,MONTFRANC,12380,43.8408623643,2.57981205316,12,0
4228,MONTJAUX,12490,44.100139359,2.90415727953,12,0
4229,MONTLAUR,12400,43.8651798638,2.83361605924,12,0
4230,FONDAMENTE,12540,43.8617533926,3.11468710973,12,0
4231,MONTPEYROUX,12210,44.6349727499,2.78247380179,12,0
4232,MONTROZIER,12630,44.394981764,2.72127812252,12,0
4233,MONTSALES,12260,44.4857721529,1.97611373855,12,0
4234,MORLHON LE HAUT,12200,44.3218697288,2.08182819744,12,1
4235,MOSTUEJOULS,12720,44.2252486217,3.18271814024,12,0
4236,MOURET,12330,44.5143822131,2.52108945379,12,0
4237,MOYRAZES,12160,44.3275804769,2.42736716891,12,0
4238,MURASSON,12370,43.7612201142,2.7618005022,12,1
4239,MUR DE BARREZ,12600,44.8759902067,2.68059365877,12,1
4240,MURET LE CHATEAU,12330,44.4957128112,2.57147635051,12,1
4241,MUROLS,12600,44.7608204119,2.5775403488,12,1
4242,NAJAC,12270,44.211295506,1.96305922109,12,0
4243,NANT,12230,44.0206117427,3.28565334346,12,1
4244,NAUCELLE,12800,44.1898575403,2.34366368782,12,0
4245,NAUSSAC,12700,44.5070770958,2.09742065884,12,0
4246,NAUVIALE,12330,44.5133117554,2.43273501132,12,0
4247,LE NAYRAC,12190,44.605562454,2.66952444111,12,0
4248,OLEMPS,12510,44.338471851,2.54774198749,12,0
4249,OLS ET RINHODES,12260,44.4615013525,1.94693062235,12,0
4250,ONET LE CHATEAU,12000,44.3825530939,2.56000835023,12,1
4251,ONET LE CHATEAU,12850,44.3825530939,2.56000835023,12,1
4252,PALMAS D AVEYRON,12310,44.4009437729,2.84225329377,12,0
4253,PALMAS D AVEYRON,12340,44.4009437729,2.84225329377,12,0
4254,PAULHE,12520,44.1486388779,3.11148254471,12,1
4255,PEUX ET COUFFOULEUX,12360,43.7634161386,2.8805204264,12,0
4256,PEYRELEAU,12720,44.1757756277,3.20495893117,12,0
4257,PEYRUSSE LE ROC,12220,44.5026320672,2.13437459711,12,0
4258,PIERREFICHE,12130,44.4338467479,2.92167553343,12,0
4259,PLAISANCE,12550,43.929841907,2.56266384044,12,0
4260,POMAYROLS,12130,44.4867594811,3.05866574301,12,0
4261,PONT DE SALARS,12290,44.277717255,2.70931526263,12,0
4262,POUSTHOMY,12380,43.8560294243,2.59842075923,12,1
4263,PRADES D AUBRAC,12470,44.5418402145,2.97032674456,12,0
4264,PRADES SALARS,12290,44.2493343798,2.7929953835,12,0
4265,PRADINAS,12240,44.2472252922,2.26867905755,12,0
4266,PREVINQUIERES,12350,44.3659665402,2.24437860842,12,0
